id,venom,effect,pmid,created_at,updated_at
34567,botulinum toxin type a,paralysis,23471322,2014-12-30 02:30:28.050478,2014-12-30 02:30:28.050478
34568,botulinum toxin type a,regeneration,23471322,2014-12-30 02:30:28.072074,2014-12-30 02:30:28.072074
34569,botulinum toxin type a,fibrillation,23471322,2014-12-30 02:30:28.081817,2014-12-30 02:30:28.081817
34570,botulinum toxin type a,prolapse,23471322,2014-12-30 02:30:28.092338,2014-12-30 02:30:28.092338
34571,clostridium botulinum toxin product,weight loss,20850839,2014-12-30 02:30:28.102928,2014-12-30 02:30:28.102928
34572,clostridium botulinum toxin,weight loss,20850839,2014-12-30 02:30:28.112488,2014-12-30 02:30:28.112488
34573,phosphoric monoester hydrolase,malignant neoplastic disease,20869019,2014-12-30 02:30:28.12395,2014-12-30 02:30:28.12395
34574,phosphoric monoester hydrolase,neoplasm,20869019,2014-12-30 02:30:28.134705,2014-12-30 02:30:28.134705
34575,phosphoric monoester hydrolase,"neoplasm, malignant (primary)",20869019,2014-12-30 02:30:28.144847,2014-12-30 02:30:28.144847
34576,methamphetamine,hyperkinesia,20950675,2014-12-30 02:30:28.158596,2014-12-30 02:30:28.158596
34577,methamphetamine,body temperature above reference range,20950675,2014-12-30 02:30:28.168149,2014-12-30 02:30:28.168149
34578,methamphetamine,denervation,20950675,2014-12-30 02:30:28.179415,2014-12-30 02:30:28.179415
34579,methamphetamine,drug dependence,20950675,2014-12-30 02:30:28.189566,2014-12-30 02:30:28.189566
34580,filaggrin,atopic dermatitis,20975288,2014-12-30 02:30:28.200817,2014-12-30 02:30:28.200817
34581,filaggrin,allergic sensitization,20975288,2014-12-30 02:30:28.210363,2014-12-30 02:30:28.210363
34582,filaggrin,allergic disposition,20975288,2014-12-30 02:30:28.22872,2014-12-30 02:30:28.22872
34583,glutathione peroxidase,neoplasm,21530568,2014-12-30 02:30:28.239495,2014-12-30 02:30:28.239495
34584,glutathione peroxidase,carcinoma,21530568,2014-12-30 02:30:28.250351,2014-12-30 02:30:28.250351
34585,glutathione peroxidase,ascites,21530568,2014-12-30 02:30:28.259999,2014-12-30 02:30:28.259999
34586,glutathione peroxidase,stress,23709595,2014-12-30 02:30:28.270993,2014-12-30 02:30:28.270993
34587,glutathione peroxidase,type 2 diabetes mellitus,23709595,2014-12-30 02:30:28.280978,2014-12-30 02:30:28.280978
34588,glutathione peroxidase,left ventricular hypertrophy,23709595,2014-12-30 02:30:28.291644,2014-12-30 02:30:28.291644
34589,glutathione peroxidase,dyslipidemia,23709595,2014-12-30 02:30:28.358918,2014-12-30 02:30:28.358918
34590,glutathione peroxidase,general metabolic function,23709595,2014-12-30 02:30:28.370302,2014-12-30 02:30:28.370302
34591,glutathione peroxidase,cardiomyopathy,23709595,2014-12-30 02:30:28.392084,2014-12-30 02:30:28.392084
34592,glutathione peroxidase,myocardial infarction,23709595,2014-12-30 02:30:28.404174,2014-12-30 02:30:28.404174
34593,glutathione peroxidase,obesity,23709595,2014-12-30 02:30:28.421722,2014-12-30 02:30:28.421722
34594,glutathione peroxidase,diabetes mellitus,24353307,2014-12-30 02:30:28.437118,2014-12-30 02:30:28.437118
34595,glutathione peroxidase,circulatory failure,24353307,2014-12-30 02:30:28.44682,2014-12-30 02:30:28.44682
34596,glutathione peroxidase,regeneration,24353307,2014-12-30 02:30:28.45673,2014-12-30 02:30:28.45673
34597,phospholipase a>1<,allergic disposition,21114197,2014-12-30 02:30:28.467565,2014-12-30 02:30:28.467565
34598,phospholipases a1,allergic disposition,21114197,2014-12-30 02:30:28.477925,2014-12-30 02:30:28.477925
34599,"pituitary hormones, anterior",circulatory failure,21115460,2014-12-30 02:30:28.496921,2014-12-30 02:30:28.496921
34600,"pituitary hormones, anterior",pituitary insufficiency,21115460,2014-12-30 02:30:28.508046,2014-12-30 02:30:28.508046
34601,"pituitary hormones, anterior",neuropathy,21115460,2014-12-30 02:30:28.518063,2014-12-30 02:30:28.518063
34602,"pituitary hormones, anterior",hypoglycaemia,21115460,2014-12-30 02:30:28.528049,2014-12-30 02:30:28.528049
34603,"pituitary hormones, anterior",hypopituitarism,21115460,2014-12-30 02:30:28.537963,2014-12-30 02:30:28.537963
34604,"pituitary hormones, anterior",hypoglycemia,21115460,2014-12-30 02:30:28.547831,2014-12-30 02:30:28.547831
34605,"pituitary hormones, anterior",hypotension,21115460,2014-12-30 02:30:28.562753,2014-12-30 02:30:28.562753
34606,"pituitary hormones, anterior",blood coagulation disorder,21115460,2014-12-30 02:30:28.580459,2014-12-30 02:30:28.580459
34607,"pituitary hormones, anterior",diabetes insipidus,21115460,2014-12-30 02:30:28.591372,2014-12-30 02:30:28.591372
34610,phosphotransferases,urticaria,21206257,2014-12-30 02:30:28.641156,2014-12-30 02:30:28.641156
34611,phosphotransferases,hypokalemia,21206257,2014-12-30 02:30:28.650866,2014-12-30 02:30:28.650866
34612,ly 2189265,fasting,21208359,2014-12-30 02:30:28.661803,2014-12-30 02:30:28.661803
34613,ly 2189265,allergic reaction,21208359,2014-12-30 02:30:28.672601,2014-12-30 02:30:28.672601
34614,ly 2189265,"neoplasm, malignant (primary)",21208359,2014-12-30 02:30:28.682046,2014-12-30 02:30:28.682046
34615,ly 2189265,malignant neoplastic disease,21208359,2014-12-30 02:30:28.691279,2014-12-30 02:30:28.691279
34616,ly 2189265,hyperglycaemia,21208359,2014-12-30 02:30:28.700862,2014-12-30 02:30:28.700862
34617,ly 2189265,hyperglycemia,21208359,2014-12-30 02:30:28.710641,2014-12-30 02:30:28.710641
34618,ly 2189265,fasting,22945360,2014-12-30 02:30:28.723953,2014-12-30 02:30:28.723953
34619,ly 2189265,food appetite,22945360,2014-12-30 02:30:28.733594,2014-12-30 02:30:28.733594
34620,ly 2189265,eating,22945360,2014-12-30 02:30:28.743657,2014-12-30 02:30:28.743657
34621,ly 2189265,type 2 diabetes mellitus,22945360,2014-12-30 02:30:28.753899,2014-12-30 02:30:28.753899
34622,ly 2189265,gastric emptying,22945360,2014-12-30 02:30:28.766334,2014-12-30 02:30:28.766334
34623,taspoglutide,fasting,21208359,2014-12-30 02:30:28.77662,2014-12-30 02:30:28.77662
34624,taspoglutide,allergic reaction,21208359,2014-12-30 02:30:28.786952,2014-12-30 02:30:28.786952
34625,taspoglutide,"neoplasm, malignant (primary)",21208359,2014-12-30 02:30:28.801371,2014-12-30 02:30:28.801371
34626,taspoglutide,malignant neoplastic disease,21208359,2014-12-30 02:30:28.811033,2014-12-30 02:30:28.811033
34627,taspoglutide,hyperglycaemia,21208359,2014-12-30 02:30:28.820619,2014-12-30 02:30:28.820619
34628,taspoglutide,hyperglycemia,21208359,2014-12-30 02:30:28.830218,2014-12-30 02:30:28.830218
34629,taspoglutide,fasting,22232377,2014-12-30 02:30:28.840402,2014-12-30 02:30:28.840402
34630,taspoglutide,type 2 diabetes mellitus,22232377,2014-12-30 02:30:28.8497,2014-12-30 02:30:28.8497
34631,taspoglutide,blood pressure,22232377,2014-12-30 02:30:28.859301,2014-12-30 02:30:28.859301
34632,taspoglutide,hypoglycemia,22232377,2014-12-30 02:30:28.868264,2014-12-30 02:30:28.868264
34633,taspoglutide,examined for,22232377,2014-12-30 02:30:28.878031,2014-12-30 02:30:28.878031
34634,taspoglutide,gastric emptying,22232377,2014-12-30 02:30:28.887362,2014-12-30 02:30:28.887362
34635,taspoglutide,fasting,23139373,2014-12-30 02:30:28.896848,2014-12-30 02:30:28.896848
34636,taspoglutide,weight loss,23139373,2014-12-30 02:30:28.906259,2014-12-30 02:30:28.906259
34637,taspoglutide,nausea,23139373,2014-12-30 02:30:28.916652,2014-12-30 02:30:28.916652
34638,taspoglutide,fasting,23748861,2014-12-30 02:30:28.925977,2014-12-30 02:30:28.925977
34639,taspoglutide,nausea,23748861,2014-12-30 02:30:28.936294,2014-12-30 02:30:28.936294
34640,platelet-derived growth factor,increased thickness,21215253,2014-12-30 02:30:28.945724,2014-12-30 02:30:28.945724
34641,nerve growth factors,hearing loss,21215730,2014-12-30 02:30:28.958512,2014-12-30 02:30:28.958512
34642,nerve growth factors,ganglion cyst,21215730,2014-12-30 02:30:29.02748,2014-12-30 02:30:29.02748
34643,nerve growth factors,"human parturition, function",21215730,2014-12-30 02:30:29.036548,2014-12-30 02:30:29.036548
34644,horseradish peroxidase,hearing loss,21215730,2014-12-30 02:30:29.045536,2014-12-30 02:30:29.045536
34645,horseradish peroxidase,ganglion cyst,21215730,2014-12-30 02:30:29.055078,2014-12-30 02:30:29.055078
34646,horseradish peroxidase,"human parturition, function",21215730,2014-12-30 02:30:29.06531,2014-12-30 02:30:29.06531
34647,micrurus surinamensis,parity finding,21225218,2014-12-30 02:30:29.075217,2014-12-30 02:30:29.075217
34648,micrurus surinamensis,acute respiratory failure,21225218,2014-12-30 02:30:29.085169,2014-12-30 02:30:29.085169
34649,adenylate kinase,heart failure,21359201,2014-12-30 02:30:29.094819,2014-12-30 02:30:29.094819
34650,adenylate kinase,cardiac failure,21359201,2014-12-30 02:30:29.104287,2014-12-30 02:30:29.104287
34651,adenylate kinase,congestive heart failure,21359201,2014-12-30 02:30:29.114094,2014-12-30 02:30:29.114094
34652,adenylate kinase,dilated cardiomyopathy,21359201,2014-12-30 02:30:29.123871,2014-12-30 02:30:29.123871
34653,adenylate kinase,cardiac function,21359201,2014-12-30 02:30:29.133728,2014-12-30 02:30:29.133728
34654,receptor activator of nuclear factor-kappa b,bone remodeling,21372151,2014-12-30 02:30:29.144181,2014-12-30 02:30:29.144181
34655,receptor activator of nuclear factor-kappa b,hypertriglyceridemia,21372151,2014-12-30 02:30:29.154036,2014-12-30 02:30:29.154036
34656,receptor activator of nuclear factor-kappa b,hyperglycemia,21372151,2014-12-30 02:30:29.163601,2014-12-30 02:30:29.163601
34657,receptor activator of nuclear factor-kappa b,hypercholesterolemia,21372151,2014-12-30 02:30:29.173232,2014-12-30 02:30:29.173232
34658,osteocalcin,bone remodeling,21372151,2014-12-30 02:30:29.183205,2014-12-30 02:30:29.183205
34659,osteocalcin,hypertriglyceridemia,21372151,2014-12-30 02:30:29.19771,2014-12-30 02:30:29.19771
34660,osteocalcin,hyperglycemia,21372151,2014-12-30 02:30:29.207062,2014-12-30 02:30:29.207062
34661,osteocalcin,hypercholesterolemia,21372151,2014-12-30 02:30:29.216417,2014-12-30 02:30:29.216417
34662,helospectin i,bone remodeling,21372151,2014-12-30 02:30:29.225885,2014-12-30 02:30:29.225885
34663,helospectin i,hypertriglyceridemia,21372151,2014-12-30 02:30:29.237343,2014-12-30 02:30:29.237343
34664,helospectin i,hyperglycemia,21372151,2014-12-30 02:30:29.250261,2014-12-30 02:30:29.250261
34665,helospectin i,hypercholesterolemia,21372151,2014-12-30 02:30:29.259835,2014-12-30 02:30:29.259835
34666,osteoprotegerin,bone remodeling,21372151,2014-12-30 02:30:29.268958,2014-12-30 02:30:29.268958
34667,osteoprotegerin,hypertriglyceridemia,21372151,2014-12-30 02:30:29.277984,2014-12-30 02:30:29.277984
34668,osteoprotegerin,hyperglycemia,21372151,2014-12-30 02:30:29.286888,2014-12-30 02:30:29.286888
34669,osteoprotegerin,hypercholesterolemia,21372151,2014-12-30 02:30:29.295772,2014-12-30 02:30:29.295772
34670,laminin,duchenne muscular dystrophy,21400563,2014-12-30 02:30:29.311195,2014-12-30 02:30:29.311195
34671,laminin,limb-girdle muscular dystrophy,21400563,2014-12-30 02:30:29.321055,2014-12-30 02:30:29.321055
34672,laminin,regeneration,21400563,2014-12-30 02:30:29.330741,2014-12-30 02:30:29.330741
34673,laminin,myopathy,21400563,2014-12-30 02:30:29.340319,2014-12-30 02:30:29.340319
34674,laminin,steinert myotonic dystrophy syndrome,21400563,2014-12-30 02:30:29.349719,2014-12-30 02:30:29.349719
34675,laminin,muscular dystrophy,21400563,2014-12-30 02:30:29.359356,2014-12-30 02:30:29.359356
34676,laminin,malignant neoplastic disease,21682684,2014-12-30 02:30:29.368823,2014-12-30 02:30:29.368823
34677,laminin,"neoplasm, malignant (primary)",21682684,2014-12-30 02:30:29.383998,2014-12-30 02:30:29.383998
34678,laminin,tissue repair,21682684,2014-12-30 02:30:29.405754,2014-12-30 02:30:29.405754
34679,omega-chloroacetophenone,acute coronary syndrome,21410975,2014-12-30 02:30:29.416039,2014-12-30 02:30:29.416039
34680,omega-chloroacetophenone,cerebrovascular disorder,21410975,2014-12-30 02:30:29.431706,2014-12-30 02:30:29.431706
34681,omega-chloroacetophenone,myocardial infarction,21410975,2014-12-30 02:30:29.441465,2014-12-30 02:30:29.441465
34682,omega-chloroacetophenone,hyperglycemia,21410975,2014-12-30 02:30:29.451083,2014-12-30 02:30:29.451083
34683,arsenic trioxide,neoplasm,21434348,2014-12-30 02:30:29.461732,2014-12-30 02:30:29.461732
34684,arsenic trioxide,liver cell carcinoma (clinical),21434348,2014-12-30 02:30:29.471904,2014-12-30 02:30:29.471904
34685,arsenic trioxide,hepatocellular carcinoma,21434348,2014-12-30 02:30:29.485285,2014-12-30 02:30:29.485285
34686,trichuris suis,helminth infection,21438646,2014-12-30 02:30:29.494773,2014-12-30 02:30:29.494773
34687,trichuris suis,leech infestation,21438646,2014-12-30 02:30:29.50771,2014-12-30 02:30:29.50771
34688,trichuris suis,osteoarthritis,21438646,2014-12-30 02:30:29.520277,2014-12-30 02:30:29.520277
34689,trichuris suis,general metabolic function,21438646,2014-12-30 02:30:29.533537,2014-12-30 02:30:29.533537
34690,trichuris suis,inflammatory bowel disease,21438646,2014-12-30 02:30:29.551495,2014-12-30 02:30:29.551495
34691,necator americanus,helminth infection,21438646,2014-12-30 02:30:29.569507,2014-12-30 02:30:29.569507
34692,necator americanus,leech infestation,21438646,2014-12-30 02:30:29.59072,2014-12-30 02:30:29.59072
34693,necator americanus,osteoarthritis,21438646,2014-12-30 02:30:29.60317,2014-12-30 02:30:29.60317
34694,necator americanus,general metabolic function,21438646,2014-12-30 02:30:29.680447,2014-12-30 02:30:29.680447
34695,necator americanus,inflammatory bowel disease,21438646,2014-12-30 02:30:29.690401,2014-12-30 02:30:29.690401
34696,zinc-binding protein,type 2 diabetes mellitus,21461562,2014-12-30 02:30:29.700513,2014-12-30 02:30:29.700513
34697,octyl-cecropin(1-7)melittin(2-9),sepsis,21479973,2014-12-30 02:30:29.710214,2014-12-30 02:30:29.710214
34698,cecropin a(1-7)melittin(2-9),sepsis,21479973,2014-12-30 02:30:29.724692,2014-12-30 02:30:29.724692
34699,insect repellents,no pain,21495889,2014-12-30 02:30:29.74825,2014-12-30 02:30:29.74825
34700,insect repellents,necrosis,21495889,2014-12-30 02:30:29.764822,2014-12-30 02:30:29.764822
34701,insect repellents,vegetarian,21495889,2014-12-30 02:30:29.778253,2014-12-30 02:30:29.778253
34702,insect repellents,mild inflammation,21495889,2014-12-30 02:30:29.791496,2014-12-30 02:30:29.791496
34703,insect repellents,sensation quality,21495889,2014-12-30 02:30:29.807002,2014-12-30 02:30:29.807002
34704,rhinocricus,no pain,21495889,2014-12-30 02:30:29.816991,2014-12-30 02:30:29.816991
34705,rhinocricus,necrosis,21495889,2014-12-30 02:30:29.827031,2014-12-30 02:30:29.827031
34706,rhinocricus,vegetarian,21495889,2014-12-30 02:30:29.840371,2014-12-30 02:30:29.840371
34707,rhinocricus,mild inflammation,21495889,2014-12-30 02:30:29.853832,2014-12-30 02:30:29.853832
34708,rhinocricus,sensation quality,21495889,2014-12-30 02:30:29.863638,2014-12-30 02:30:29.863638
34709,factor v leiden,thromboembolus,21537162,2014-12-30 02:30:29.873594,2014-12-30 02:30:29.873594
34710,factor v leiden,factor v leiden mutation,21537162,2014-12-30 02:30:29.882699,2014-12-30 02:30:29.882699
34711,factor v leiden,thromboembolic disorder,21537162,2014-12-30 02:30:29.892004,2014-12-30 02:30:29.892004
34712,factor v leiden,multiple myeloma,21537162,2014-12-30 02:30:29.902091,2014-12-30 02:30:29.902091
34713,factor v leiden,myelomatosis multiple,21537162,2014-12-30 02:30:29.912042,2014-12-30 02:30:29.912042
34714,factor v leiden,monoclonal gammopathy of undetermined significance,21537162,2014-12-30 02:30:29.921836,2014-12-30 02:30:29.921836
34715,factor v leiden,thromboembolism,21537162,2014-12-30 02:30:29.930768,2014-12-30 02:30:29.930768
34716,factor v leiden,resistance to activated protein c due to factor v leiden,21537162,2014-12-30 02:30:29.940221,2014-12-30 02:30:29.940221
34717,factor v leiden,monoclonal gammopathy of uncertain significance,21537162,2014-12-30 02:30:29.949494,2014-12-30 02:30:29.949494
34718,am336,blood pressure,21539704,2014-12-30 02:30:29.9625,2014-12-30 02:30:29.9625
34719,am336,quality of life satisfaction,21539704,2014-12-30 02:30:29.973413,2014-12-30 02:30:29.973413
34720,am336,neoplasm,21539704,2014-12-30 02:30:29.983474,2014-12-30 02:30:29.983474
34721,am336,"neoplasm, malignant (primary)",21539704,2014-12-30 02:30:29.993727,2014-12-30 02:30:29.993727
34722,am336,malignant neoplastic disease,21539704,2014-12-30 02:30:30.00367,2014-12-30 02:30:30.00367
34723,am336,bone metastases,21539704,2014-12-30 02:30:30.014713,2014-12-30 02:30:30.014713
34724,am336,hyperaesthesia,21539704,2014-12-30 02:30:30.024188,2014-12-30 02:30:30.024188
34725,eosinophil peroxidase,eosinophil count raised,21547500,2014-12-30 02:30:30.040404,2014-12-30 02:30:30.040404
34726,eosinophil peroxidase,neutrophilia,21547500,2014-12-30 02:30:30.051187,2014-12-30 02:30:30.051187
34727,eosinophil peroxidase,leukocytosis,21547500,2014-12-30 02:30:30.067626,2014-12-30 02:30:30.067626
34728,eosinophil peroxidase,recruitment,21547500,2014-12-30 02:30:30.077466,2014-12-30 02:30:30.077466
34729,eosinophil peroxidase,eosinophilia,21547500,2014-12-30 02:30:30.08717,2014-12-30 02:30:30.08717
34730,eosinophil peroxidase,disorder characterized by eosinophilia,21547500,2014-12-30 02:30:30.100731,2014-12-30 02:30:30.100731
34731,leiurus,complaint,21605586,2014-12-30 02:30:30.116253,2014-12-30 02:30:30.116253
34732,leiurus,sleep,21605586,2014-12-30 02:30:30.133286,2014-12-30 02:30:30.133286
34733,silk,malignant neoplastic disease,21658450,2014-12-30 02:30:30.147402,2014-12-30 02:30:30.147402
34734,silk,"neoplasm, malignant (primary)",21658450,2014-12-30 02:30:30.163498,2014-12-30 02:30:30.163498
34735,silk,tissue repair,21658450,2014-12-30 02:30:30.177287,2014-12-30 02:30:30.177287
34736,alpha-synuclein,familial disease,21682930,2014-12-30 02:30:30.190094,2014-12-30 02:30:30.190094
34737,alpha-synuclein,amyotrophic lateral sclerosis,21682930,2014-12-30 02:30:30.200082,2014-12-30 02:30:30.200082
34738,alpha-synuclein,"neoplasm, malignant (primary)",21682930,2014-12-30 02:30:30.210043,2014-12-30 02:30:30.210043
34739,alpha-synuclein,malignant neoplastic disease,21682930,2014-12-30 02:30:30.219507,2014-12-30 02:30:30.219507
34740,tx2 neurotoxin,stress,21684302,2014-12-30 02:30:30.228778,2014-12-30 02:30:30.228778
34741,peptide yy (3-36),food intake,21694700,2014-12-30 02:30:30.238268,2014-12-30 02:30:30.238268
34742,peptide yy (3-36),food appetite,21694700,2014-12-30 02:30:30.250877,2014-12-30 02:30:30.250877
34743,peptide yy (3-36),weight loss,21694700,2014-12-30 02:30:30.260513,2014-12-30 02:30:30.260513
34744,glucokinase,general metabolic function,22356440,2014-12-30 02:30:30.27829,2014-12-30 02:30:30.27829
34745,pregabalin,chronic pain,21740292,2014-12-30 02:30:30.287663,2014-12-30 02:30:30.287663
34746,pregabalin,polypharmacy,21740292,2014-12-30 02:30:30.356658,2014-12-30 02:30:30.356658
34747,mesobuthus gibbosus,hypoaesthesia,21748231,2014-12-30 02:30:30.365804,2014-12-30 02:30:30.365804
34748,mesobuthus gibbosus,somnolence,21748231,2014-12-30 02:30:30.375818,2014-12-30 02:30:30.375818
34749,mesobuthus gibbosus,lethargy,21748231,2014-12-30 02:30:30.389289,2014-12-30 02:30:30.389289
