toxprot_id	pmid	PID	PMID	SID	s_cui	s_type	s_name	predicate	o_cui	o_type	o_name
P83906	17203976	797991	17203976	92136116	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q6T271	17203976	797991	17203976	92136116	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P60301	15590643	797991	15590643	92611112	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0CE80	16581177	797991	16581177	92657959	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0CE80	16581177	797991	16581177	92657959	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0CE84	16581177	797991	16581177	92657959	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XQ09	16581177	797991	16581177	92657959	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0DMD1	16713134	797991	16713134	94831330	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A0FKN6	17535156	797991	17535156	97404518	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0C1M1	16330062	797991	16330062	99860158	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0C1M3	16330062	797991	16330062	99860158	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0C1M2	16330062	797991	16330062	99860158	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0C1M4	16330062	797991	16330062	99860158	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0C1M5	16330062	797991	16330062	99860158	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q98UF9	15336556	797991	15336556	104031510	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXQ5	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXR3	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXQ8	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXR2	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXQ7	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXP5	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXQ6	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXQ4	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXP3	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXQ1	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXR1	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXP2	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXQ0	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q3SB06	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXP4	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXR4	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXQ2	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXQ9	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q09GJ9	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q8JGT9	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXP1	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXQ3	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXR0	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXN5	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXL6	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXR8	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXL8	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXL4	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q2XXR7	16292255	797991	16292255	104124943	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P86824	18718845	797991	18718845	107498653	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P86826	18718845	797991	18718845	107498653	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P86827	18718845	797991	18718845	107498653	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P86828	18718845	797991	18718845	107498653	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P84189	18718845	797991	18718845	107498653	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P86825	18718845	797991	18718845	107498653	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P69940	18718845	797991	18718845	107498653	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P86822	18718845	797991	18718845	107498653	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P86821	18718845	797991	18718845	107498653	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
F1CJ89	21329713	797991	21329713	107502540	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
F1CJ67	21329713	797991	21329713	107502540	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
F1CJ80	21329713	797991	21329713	107502540	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
F1CIY9	21329713	797991	21329713	107502540	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q9PWF3	21062230	797991	21062230	110472199	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0CAR4	19135468	797991	19135468	114081683	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0CAR2	19135468	797991	19135468	114081683	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0CAR1	19135468	797991	19135468	114081683	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0CAR5	19135468	797991	19135468	114081683	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0CAR7	19135468	797991	19135468	114081683	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0CAR3	19135468	797991	19135468	114081683	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0CAR0	19135468	797991	19135468	114081683	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0CAR6	19135468	797991	19135468	114081683	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0CAS8	19135468	797991	19135468	114081683	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0CAT0	19135468	797991	19135468	114081683	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0CAT1	19135468	797991	19135468	114081683	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0CAS9	19135468	797991	19135468	114081683	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
D5J9S0	20350308	797991	20350308	114192365	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X4Q3	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3S2	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3M9	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X4S0	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3R6	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X4R5	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X6J0	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X4S7	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X4R0	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3M3	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X6I4	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3S0	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3V0	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X4T2	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X4T8	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X401	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X409	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3X3	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3Y6	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X4I7	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3V7	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3V4	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X4L4	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X4M1	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X4K7	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X4J4	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X4K1	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X4M7	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3Z7	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X413	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3X8	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3Z4	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X406	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3W1	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3W6	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3X0	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3Y2	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
A7X3Z0	17855442	797991	17855442	116995335	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0CE80	18765244	797991	18765244	120718572	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0CE80	18765244	797991	18765244	120718572	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
C0LNR2	19258046	797991	19258046	127145323	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
B2BRQ6	18307759	797991	18307759	128842877	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
B2BRQ5	18307759	797991	18307759	128842877	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
B2BS84	18307759	797991	18307759	128842877	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
C9E1S2	18502463	797991	18502463	130868031	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
G8YYA6	22484288	797991	22484288	132542777	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
G8YYA5	22484288	797991	22484288	132542777	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P86970	22480909	797991	22480909	132591507	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
B5AR80	22480909	797991	22480909	132591507	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q9IAT9	22480909	797991	22480909	132591507	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q9IAT9	22480909	797991	22480909	132591507	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
D0UGJ0	22480909	797991	22480909	132591507	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
B3EWF8	22677806	797991	22677806	132959982	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
K7N5K9	24039872	797991	24039872	148299605	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
C0HJD3	23851011	797991	23851011	152125805	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q10726	8645186	4079420	8645186	43594353	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
Q10726	8645186	4079420	8645186	43594456	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P59868	1334561	4079420	1334561	46079381	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P59888	1334561	4079420	1334561	46079381	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
Q10726	8913348	4079420	8913348	46239299	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P55928	8913348	4079420	8913348	46239299	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P55927	8913348	4079420	8913348	46239299	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P59888	9115249	4079420	9115249	46360235	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P59888	9115249	4079420	9115249	46360351	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
Q10726	9054572	4079420	9054572	47865720	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
Q10726	9054572	4079420	9054572	47866001	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P55928	8660410	4079420	8660410	49359601	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P55927	8660410	4079420	8660410	49359601	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P55928	8660410	4079420	8660410	49359718	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P55927	8660410	4079420	8660410	49359718	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P56972	10767415	4079420	10767415	58899599	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P83239	11563967	4079420	11563967	59433858	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P83240	11563967	4079420	11563967	59433858	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P83239	11563967	4079420	11563967	59433974	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P83240	11563967	4079420	11563967	59433974	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P58490	10606507	4079420	10606507	63072762	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P58490	10606507	4079420	10606507	63072965	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P59868	9565405	4079420	9565405	65882287	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
Q10726	10931199	4079420	10931199	69349907	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P55928	10707030	4079420	10707030	74996013	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P58490	9655636	4079420	9655636	76860879	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P58498	9655636	4079420	9655636	76860879	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P58490	9655636	4079420	9655636	76861035	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P58498	9655636	4079420	9655636	76861035	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P58498	12919322	4079420	12919322	83772759	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P84464	14583617	4079420	14583617	88162035	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P84465	14583617	4079420	14583617	88162035	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P58498	12930984	4079420	12930984	92118054	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P83240	15298871	4079420	15298871	94552982	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
Q1ELU3	23093034	4079420	23093034	141383053	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P0DL41	23093034	4079420	23093034	141383053	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P83240	23093034	4079420	23093034	141383053	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
I0DEB4	23624072	4079420	23624072	148323228	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
L0GAZ8	23624072	4079420	23624072	148323228	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P0DJO4	23624072	4079420	23624072	148323228	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
L0GCV8	23624072	4079420	23624072	148323228	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
R4JJN6	23624072	4079420	23624072	148323228	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P0DJO3	23624072	4079420	23624072	148323228	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
I0DEB3	23624072	4079420	23624072	148323228	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
L0GCI6	23624072	4079420	23624072	148323228	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
R4JNJ5	23624072	4079420	23624072	148323228	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
R4JQZ0	23624072	4079420	23624072	148323228	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
I0DEB4	23624072	4079420	23624072	148323249	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
L0GAZ8	23624072	4079420	23624072	148323249	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P0DJO4	23624072	4079420	23624072	148323249	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
L0GCV8	23624072	4079420	23624072	148323249	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
R4JJN6	23624072	4079420	23624072	148323249	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P0DJO3	23624072	4079420	23624072	148323249	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
I0DEB3	23624072	4079420	23624072	148323249	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
L0GCI6	23624072	4079420	23624072	148323249	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
R4JNJ5	23624072	4079420	23624072	148323249	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
R4JQZ0	23624072	4079420	23624072	148323249	C1018473	invt	Pandinus imperator	ISA	C0036451	invt	Scorpions
P16341	7473736	2618497	7473736	43991760	C0003521	aapp	Apamin	ISA	C0040549	bacs	Toxin
P31719	8218272	2618497	8218272	53970729	C0003521	aapp	Apamin	ISA	C0040549	bacs	Toxin
P60514	12824480	878450	12824480	70589091	C0598501	celf	Chromosome Pairing	PROCESS_OF	C0678558	npop	Plasticity
P60514	12824480	878450	12824480	70589091	C0598501	celf	Chromosome Pairing	PROCESS_OF	C0678558	npop	Plasticity
P26349	24828921	5714834	24828921	157283580	C0167117	aapp	exenatide	STIMULATES	C0378073	gngm	GLP-1 receptor
P26349	24828921	767435	24828921	157283580	C0011860	dsyn	Diabetes Mellitus, Non-Insulin-Dependent	PROCESS_OF	C0030705	humn	Patients
P26349	24828921	767435	24828921	157283580	C0011860	dsyn	Diabetes Mellitus, Non-Insulin-Dependent	PROCESS_OF	C0030705	humn	Patients
P0DJ02	20950663	1176176	20950663	126866581	C0009429	topp	Combined Modality Therapy	ADMINISTERED_TO	C0030705	humn	Patients
P0DJ03	20950663	1176176	20950663	126866581	C0009429	topp	Combined Modality Therapy	ADMINISTERED_TO	C0030705	humn	Patients
P37300	7731037	1879752	7731037	43646903	C0027882	cell	Neurons	LOCATION_OF	760	aapp	CA2
P30288	9120560	1879752	9120560	52982599	C0027882	cell	Neurons	LOCATION_OF	760	aapp	CA2
P60980	12629550	1879752	12629550	66948018	C0027882	cell	Neurons	LOCATION_OF	760	aapp	CA2
P60980	12629550	1879752	12629550	66948018	C0027882	cell	Neurons	LOCATION_OF	760	aapp	CA2
P85079	15590128	1879752	15590128	87742685	C0027882	cell	Neurons	LOCATION_OF	760	aapp	CA2
Q9BKB4	15208029	1879752	15208029	87893846	C0027882	cell	Neurons	LOCATION_OF	760	aapp	CA2
P58399	9853687	870078	9853687	60529483	C0013604	patf	Edema	CAUSES	C0011065	orgf	Cessation of life
P58399	9853687	870078	9853687	60529483	C0013604	patf	Edema	CAUSES	C0011065	orgf	Cessation of life
P58928	19457347	543207	19457347	107325174	C0205448	qnco	Two	ISA	C0449851	ftcn	Techniques
P58928	19457347	543207	19457347	107325174	C0205448	qnco	Two	ISA	C0449851	ftcn	Techniques
P69750	19457347	543207	19457347	107325174	C0205448	qnco	Two	ISA	C0449851	ftcn	Techniques
P0CC13	19457347	543207	19457347	107325174	C0205448	qnco	Two	ISA	C0449851	ftcn	Techniques
P0C1T9	19457347	543207	19457347	107325174	C0205448	qnco	Two	ISA	C0449851	ftcn	Techniques
P0CC15	19457347	543207	19457347	107325174	C0205448	qnco	Two	ISA	C0449851	ftcn	Techniques
P0CC14	19457347	543207	19457347	107325174	C0205448	qnco	Two	ISA	C0449851	ftcn	Techniques
P07494	2578459	548478	2578459	16414886	C0024880	cell	mast cell	LOCATION_OF	C0019588	orch	Histamine
P07493	2578459	548478	2578459	16414886	C0024880	cell	mast cell	LOCATION_OF	C0019588	orch	Histamine
P07495	2578459	548478	2578459	16414886	C0024880	cell	mast cell	LOCATION_OF	C0019588	orch	Histamine
P07496	2578459	548478	2578459	16414886	C0024880	cell	mast cell	LOCATION_OF	C0019588	orch	Histamine
P10521	2578459	548478	2578459	16414886	C0024880	cell	mast cell	LOCATION_OF	C0019588	orch	Histamine
P01518	6206053	548478	6206053	18609562	C0024880	cell	mast cell	LOCATION_OF	C0019588	orch	Histamine
P01516	6206053	548478	6206053	18609562	C0024880	cell	mast cell	LOCATION_OF	C0019588	orch	Histamine
P17236	2453223	548478	2453223	20917364	C0024880	cell	mast cell	LOCATION_OF	C0019588	orch	Histamine
Q7M471	2453223	548478	2453223	20917364	C0024880	cell	mast cell	LOCATION_OF	C0019588	orch	Histamine
P17238	2453223	548478	2453223	20917364	C0024880	cell	mast cell	LOCATION_OF	C0019588	orch	Histamine
P21654	2006909	548478	2006909	54883087	C0024880	cell	mast cell	LOCATION_OF	C0019588	orch	Histamine
P84715	9663691	548478	9663691	59861688	C0024880	cell	mast cell	LOCATION_OF	C0019588	orch	Histamine
Q8MMJ7	11520071	548478	11520071	80676071	C0024880	cell	mast cell	LOCATION_OF	C0019588	orch	Histamine
P85880	18977380	548478	18977380	112658641	C0024880	cell	mast cell	LOCATION_OF	C0019588	orch	Histamine
P85879	18977380	548478	18977380	112658641	C0024880	cell	mast cell	LOCATION_OF	C0019588	orch	Histamine
P85880	18977380	548478	18977380	112659277	C0024880	cell	mast cell	LOCATION_OF	C0019588	orch	Histamine
